{{4.068819637997925*^-8, 2.858874603717254*^-8}}
{{0.004071858569688919, 0.003767165866072064}}
{{0.00814421450643658, 0.007594831980901162}}
{{0.012216623341466904, 0.011440982044132353}}
{{0.01628886922749974, 0.01529815115097044}}
{{0.020360781174790375, 0.01916293297962124}}
{{0.024432205705227694, 0.02303334920076372}}
{{0.0285029981494197, 0.026908089607512453}}
{{0.03257301895496884, 0.030786209473305348}}
{{0.03664213184410064, 0.034666985004803585}}
{{0.04071020279712878, 0.038549836001488424}}
{{0.044777099447014405, 0.04243428057279841}}
{{0.04884269070000711, 0.046319907097561064}}
{{0.05290684649183056, 0.050206355590315166}}
{{0.0569694376235358, 0.05409330560025283}}
{{0.061030335651783486, 0.05798046707629578}}
{{0.06508941281287822, 0.06186757415508293}}
{{0.06914654197444975, 0.06575438049258397}}
{{0.07320159660140793, 0.06964065568525735}}
{{0.07725445073559688, 0.07352618252767407}}
{{0.0813049789844945, 0.07741075485702265}}
{{0.0853530565169736, 0.08129417624472346}}
{{0.08939855906214163, 0.08517625776554061}}
{{0.09344136291628985, 0.08905681800643239}}
{{0.09748134494911224, 0.09293568141710984}}
{{0.10151838261353001, 0.09681267793465986}}
{{0.1055523539572369, 0.100687642170046}}
{{0.10958313763594395, 0.10456041314127584}}
{{0.11361061292744087, 0.10843083363440553}}
{{0.11763465974699024, 0.11229875001402667}}
{{0.12165515866022898, 0.11616401201554805}}
{{0.12567199090357617, 0.1200264718156292}}
{{0.12968503839681203, 0.12388598470210321}}
{{0.1336941837621127, 0.12774240847101237}}
{{0.1376993103389019, 0.1315956031136507}}
{{0.1417003022020675, 0.13544543119876384}}
{{0.14569704417773827, 0.13929175694094353}}
{{0.14968942186064163, 0.14313444699566857}}
{{0.15367732163049277, 0.14697336957040097}}
{{0.15766063066838715, 0.1508083949868806}}
{{0.16163923697404514, 0.1546393948969158}}
{{0.16561302937977082, 0.15846624383551844}}
{{0.16958189756773867, 0.16228881621060554}}
{{0.17354573208741084, 0.1661069892519791}}
{{0.17750442436738068, 0.16992064153176578}}
{{0.18145786673342498, 0.17372965282512465}}
{{0.18540595242177935, 0.17753390483958076}}
{{0.18934857559364732, 0.18133328038176733}}
{{0.19328563135065638, 0.1851276639177344}}
{{0.19721701574684505, 0.18891694138645732}}
{{0.20114262580370357, 0.1927009997688245}}
{{0.20506235952275104, 0.19647972788606127}}
{{0.20897611589786844, 0.20025301562306086}}
{{0.21288379492880316, 0.20402075430896827}}
{{0.21678529763204266, 0.20778283677164766}}
{{0.22068052605341884, 0.21153915667697532}}
{{0.22456938327951542, 0.21528960974673095}}
{{0.22845177344632112, 0.219034093072908}}
{{0.23232760175182493, 0.22277250408940463}}
{{0.236196774467527, 0.22650474202144633}}
{{0.24005919894545114, 0.23023070788847377}}
{{0.2439147836277811, 0.23395030362455826}}
{{0.24776343805717818, 0.23766343228112508}}
{{0.2516050728849325, 0.24136999855549734}}
{{0.25543959987795806, 0.2450699083893153}}
{{0.25926693192732597, 0.2487630688718112}}
{{0.2630869830562794, 0.25244938838707753}}
{{0.2668996684261458, 0.25612877687996116}}
{{0.2707049043426855, 0.25980114541889754}}
{{0.27450260826312384, 0.26346640617247874}}
{{0.27829269880183133, 0.2671244728569193}}
{{0.2820750957347938, 0.27077526050323386}}
{{0.28584972000499975, 0.27441868527175317}}
{{0.2896164937275188, 0.27805466458603956}}
{{0.29337534019310485, 0.2816831173709715}}
{{0.2971261838717252, 0.2853039637385393}}
{{0.30086895041653583, 0.28891712488065147}}
{{0.3046035666673761, 0.29252252334623274}}
{{0.3083299606520586, 0.29612008347577246}}
{{0.31204806158840925, 0.2997097306163252}}
{{0.31575779988712044, 0.303291391054622}}
{{0.3194591071541982, 0.3068649921630646}}
{{0.32315191619153744, 0.31043046318944234}}
{{0.3268361609965081, 0.3139877346062949}}
{{0.33051177676283305, 0.3175367380258536}}
{{0.3341786998811289, 0.3210774062281154}}
{{0.3378368679390509, 0.32460967321463463}}
{{0.3414862197204104, 0.3281334744357147}}
{{0.34512669520365985, 0.3316487465772666}}
{{0.3487582355608571, 0.3351554275305342}}
{{0.3523807831563911, 0.3386534563954329}}
{{0.3559942815453569, 0.3421427734835871}}
{{0.3595986754711206, 0.34562332045756583}}
{{0.3631939108623191, 0.3490950402655173}}
{{0.3667799348302239, 0.352557877010228}}
{{0.3703566956659247, 0.3560117759443573}}
{{0.37392414283716924, 0.35945668352869964}}
{{0.37748222698436207, 0.36289254759542455}}
{{0.38103089991627825, 0.36631931716711863}}
{{0.3845701146059989, 0.36973694242540955}}
{{0.3880998251866071, 0.37314537470729503}}
{{0.39161998694658, 0.3765445665332925}}
{{0.39513055632452443, 0.3799344717207256}}
{{0.39863149090366484, 0.3833150452641432}}
{{0.4021227494064759, 0.38668624328388423}}
{{0.4056042916891142, 0.39004802302046304}}
{{0.4090760787356877, 0.3934003427607826}}
{{0.4125380726519464, 0.39674316219551864}}
{{0.41599023665808166, 0.4000764422708867}}
{{0.4194325350822203, 0.40340014496688603}}
{{0.42286493335389586, 0.4067142332907936}}
{{0.4262873979973211, 0.41001867127045943}}
{{0.42969989662446845, 0.4133134239560927}}
{{0.43310239792759037, 0.4165984577481958}}
{{0.4364948716707995, 0.41987374025478674}}
{{0.4398772886823743, 0.4231392400851428}}
{{0.44324962084698544, 0.4263949269024556}}
{{0.44661184109771873, 0.429640771415863}}
{{0.4499639234079413, 0.43287674537232435}}
{{0.45330584278301195, 0.43610282155731284}}
{{0.4566375752516517, 0.43931897388750096}}
{{0.4599590978569345, 0.44252517732395846}}
{{0.46327038864749626, 0.4457214078356573}}
{{0.46657142666867535, 0.44890764239954417}}
{{0.46986219195352724, 0.4520838589915597}}
{{0.4731426655137232, 0.45525003657754715}}
{{0.47641282933033474, 0.45840615510059024}}
{{0.47967266634437566, 0.4615521955129456}}
{{0.482922160447069, 0.46468813978716783}}
{{0.48616129647027245, 0.46781397083562526}}
{{0.48939006017689973, 0.4709296724972105}}
{{0.49260843825125805, 0.4740352295276842}}
{{0.49581641828931045, 0.4771306275899414}}
{{0.49901398878884157, 0.4802158532720109}}
{{0.5022011391393248, 0.48329089414529647}}
{{0.5053778596117556, 0.4863557386704067}}
{{0.50854414134863, 0.4894103761819193}}
{{0.5116999763538737, 0.49245479687880356}}
{{0.5148453574827249, 0.4954889918143033}}
{{0.5179802784315736, 0.4985129528857821}}
{{0.5211047337277395, 0.5015266728415664}}
{{0.5242187187190466, 0.5045301453171316}}
{{0.5273222295634115, 0.5075233647730608}}
{{0.5304152632185515, 0.5105063264691254}}
{{0.5334978174316799, 0.5134790264539844}}
{{0.5365698907291864, 0.5164414615548654}}
{{0.5396314824063073, 0.519393629362422}}
{{0.5426825925168697, 0.522335528173413}}
{{0.5457232218627519, 0.5252671572162511}}
{{0.548753371983115, 0.5281885165010873}}
{{0.5517730451440643, 0.5310996067449467}}
{{0.5547822443283636, 0.5340004293614458}}
{{0.5577809732251584, 0.5368909864505227}}
{{0.5607692362197151, 0.5397712807881812}}
{{0.5637470383831763, 0.5426413158162522}}
{{0.566714385462338, 0.5455010956321769}}
{{0.5696712838693834, 0.5483506250687951}}
{{0.572617740671199, 0.5511899097760482}}
{{0.5755537635790566, 0.5540189559890745}}
{{0.5784793609385168, 0.5568377705770473}}
{{0.5813945417192987, 0.5596463610344686}}
{{0.584299315505188, 0.5624447354710804}}
{{0.5871936924839861, 0.5652329026018148}}
{{0.5900776834375014, 0.5680108717367884}}
{{0.5929512997315884, 0.5707786527713425}}
{{0.5958145533062287, 0.5735362561826222}}
{{0.5986674566655611, 0.5762836930742324}}
{{0.6015100228678893, 0.5790209751172879}}
{{0.6043422655159127, 0.5817481145282337}}
{{0.60716419874702, 0.5844651240628812}}
{{0.6099758372236413, 0.5871720170067587}}
{{0.61277719612366, 0.5898688071655273}}
{{0.6155682911308872, 0.592555508855456}}
{{0.6183491384256012, 0.5952321368939636}}
{{0.6211197546751521, 0.5978987065900488}}
{{0.6238801570246247, 0.6005552337342338}}
{{0.626630363087464, 0.6032017346393068}}
{{0.6293703909361791, 0.6058382260956063}}
{{0.632100259093227, 0.6084647253425454}}
{{0.6348199865219799, 0.6110812500595785}}
{{0.6375295926177676, 0.6136878183572458}}
{{0.6402290971989946, 0.6162844487682932}}
{{0.6429185204983343, 0.6188711602388658}}
{{0.6455978831540036, 0.6214479721197846}}
{{0.6482672062011045, 0.6240149041696478}}
{{0.6509265110629416, 0.6265719765927005}}
{{0.6535758195424141, 0.6291192099835097}}
{{0.6562151538136007, 0.6316566253082684}}
{{0.6588445364134325, 0.6341842438970309}}
{{0.661463990233446, 0.6367020874354649}}
{{0.6640735385116218, 0.6392101779566932}}
{{0.666673204824306, 0.641708537833216}}
{{0.669263013078219, 0.6441971897689179}}
{{0.6718429875025463, 0.6466761567915091}}
{{0.6744131526410877, 0.6491454622689171}}
{{0.6769735333444019, 0.651605129915845}}
{{0.679524154762111, 0.6540551837491945}}
{{0.6820650423353404, 0.656495648076905}}
{{0.6845962217892455, 0.6589265474904833}}
{{0.6871177191256277, 0.6613479068576209}}
{{0.6896295606156372, 0.6637597513148964}}
{{0.6921317727925629, 0.6661621062605653}}
{{0.6946243824447117, 0.6685549973474426}}
{{0.6971074166084168, 0.6709384504276484}}
{{0.6995809025611208, 0.6733124916727309}}
{{0.7020448678141983, 0.6756771475753742}}
{{0.7044993401061267, 0.6780324448473517}}
{{0.7069443473958227, 0.6803784104128525}}
{{0.7093799178560651, 0.6827150714019048}}
{{0.7118060798670067, 0.6850424551438894}}
{{0.7142228620097724, 0.6873605891611392}}
{{0.7166302930601441, 0.6896695011626258}}
{{0.7190284019823334, 0.6919692190377343}}
{{0.7214172179228402, 0.6942597708501218}}
{{0.7237967702043975, 0.6965411848316655}}
{{0.7261670883200029, 0.6988134893766232}}
{{0.7285282019269628, 0.7010767131206351}}
{{0.730880140840785, 0.7033308849359756}}
{{0.7332229350294392, 0.705576033817618}}
{{0.7355566146077377, 0.7078121889058091}}
{{0.7378812098317752, 0.7100393794805083}}
{{0.7401967510934504, 0.7122576349559108}}
{{0.7425032689150717, 0.7144669848750532}}
{{0.744800793944045, 0.7166674589045023}}
{{0.7470893569476436, 0.7188590868291248}}
{{0.7493689888078595, 0.7210418985469411}}
{{0.7516397205163364, 0.7232159240640559}}
{{0.7539015831693819, 0.7253811934896746}}
{{0.7561546079630603, 0.7275377370313652}}
