{{3.336418315467771*^-8, 1.0079223677905702*^-8}}
{{0.0033456214513428403, 0.002760178101385513}}
{{0.006693156891254413, 0.0056378258273099835}}
{{0.010041479606726461, 0.00855175571544664}}
{{0.013390250127047027, 0.011487667798082635}}
{{0.016739266185187108, 0.014439129092397529}}
{{0.020088379198660845, 0.0174024766529981}}
{{0.023437467578449854, 0.02037534425757692}}
{{0.026786425336580974, 0.023356075282657374}}
{{0.03013515634947123, 0.026343442145044804}}
{{0.03348357115163343, 0.0293364961054845}}
{{0.036831584991900534, 0.032334479285298645}}
{{0.04017911658567579, 0.035336770143042706}}
{{0.04352608728537327, 0.038342847242345046}}
{{0.04687242049785868, 0.04135226566230865}}
{{0.050218041270878554, 0.044364639218392066}}
{{0.05356287598515158, 0.04737962833025011}}
{{0.056906852132635945, 0.050396930903268355}}
{{0.06024989814044658, 0.05341627532655657}}
{{0.06359194323810459, 0.056437415098168575}}
{{0.06693291735378659, 0.05946012459346561}}
{{0.0702727510334517, 0.062484196462186725}}
{{0.07361137537087428, 0.0655094372900249}}
{{0.07694872196296419, 0.06853566752478657}}
{{0.0802847228645604, 0.07156271826469651}}
{{0.08361931055504375, 0.07459043047899838}}
{{0.08695241791132312, 0.07761865339019547}}
{{0.09028397818691465, 0.08064724390939038}}
{{0.09361392499461374, 0.08367606536951877}}
{{0.09694219229408624, 0.0867049871127934}}
{{0.10026871437355209, 0.08973388404354177}}
{{0.10359342585387547, 0.09276263482179425}}
{{0.10691626167138235, 0.09579112309094273}}
{{0.11023715708031909, 0.09881923628508393}}
{{0.11355604764411076, 0.10184686500679563}}
{{0.11687286923760351, 0.1048739037001063}}
{{0.12018755804306376, 0.10790024885913829}}
{{0.12350005055185692, 0.11092580048841616}}
{{0.12681028356436025, 0.11395046039578216}}
{{0.13011819419092477, 0.116974133213821}}
{{0.13342371985616905, 0.11999672489149815}}
{{0.13672679829530726, 0.12301814559771107}}
{{0.14002736756058803, 0.12603830399582705}}
{{0.14332536602906298, 0.12905711279590526}}
{{0.14662073239606238, 0.13207448592602522}}
{{0.1499134056869863, 0.13509033825108285}}
{{0.15320332525663086, 0.13810458690483474}}
{{0.15649043079309702, 0.1411171497155277}}
{{0.15977466232553783, 0.1441279462240599}}
